ccode,cnumber,cname,credit_hours,lecture_hours,lab_hours,description,prereqs,
AREN,330,MECHANICAL SYSTEMS BLDGS,3,null,null,null,null,
AREN,399,HIGH IMPACT EXPERIENCE AREN,0,null,null,null,null,
AREN,401,AREN CAPSTONE I,3,null,null,null,null,
AREN,402,AREN CAPSTONE II,3,null,null,null,null,
AREN,440,AREN HVAC DESIGN,3,null,null,null,null,
AREN,489,SPTP: THERMAL-FLUID FOR AREN,4,null,null,null,null,
ARSC,105,CONT ISSUES SCI ENVIRONMENT,3,null,null,null,null,
ARSC,201,SELF-DIRECTED EXP ADOLESCENTS,1,null,null,null,null,
ARSC,285,DIRECTED STUDIES,0,null,null,null,null,
ARSC,301,ARTS & SCIENCES STUDY ABROAD,0,null,null,null,null,
ARSC,392,CO-OP ED IN ARTS & SCIENCES,0,null,null,null,null,
ARTS,102,MECENAS WORLD OF THE MEDICI,1,null,null,null,null,
ARTS,103,DESIGN I,3,null,null,null,null,
ARTS,104,INTRO TO GRAPHIC DESIGN,1,null,null,null,null,
ARTS,111,DRAWING I,3,null,null,null,null,
ARTS,149,ART HISTORY SURVEY I,3,null,null,null,null,
ARTS,150,ART HISTORY SURVEY II,3,null,null,null,null,
ARTS,210,INTRO TO DIGITAL PHOTOGRAPHY,3,null,null,null,null,
ARTS,212,LIFE DRAWING,3,null,null,null,null,
ARTS,303,GRAPHIC DESIGN I,3,null,null,null,null,
ARTS,304,GRAPHIC DESIGN II,3,null,null,null,null,
ARTS,312,ADVANCED PHOTOGRAPHY,3,null,null,null,null,
ARTS,325,DIGITAL PAINTING,3,null,null,null,null,
ARTS,328,ADVANCED PAINTING,3,null,null,null,null,
ARTS,339,THEMES IN CONTEMPORARY ART,3,null,null,null,null,
ARTS,345,HISTORY OF GAMING,3,null,null,null,null,
ARTS,349,HISTORY OF MODERN ART,3,null,null,null,null,
ARTS,353,COLOR THEORY,3,null,null,null,null,
ARTS,403,GRAPHIC DESIGN III,3,null,null,null,null,
ARTS,485,DIRECTED STUDIES,1,null,null,null,null,
ASCC,001,BASIC MATH SKILLS,0,null,null,null,null,
ASCC,002,COREQUISITE MATH SUPPORT,0,null,null,null,null,
ASCC,003,COREQ INTR READ WRITE SUPPORT,0,null,null,null,null,
ASCC,004,READING/WRITING CONNECTION,0,null,null,null,null,
ASCC,101,APPL OF LEARNING THEORY,2,null,null,null,null,
ASIA,229,ASIAN AMER LIT & CULTURE,3,null,null,null,null,
ASIA,350,WWII IN ASIA AND THE PACIFIC,3,null,null,null,null,
ASIA,358,CHINESE CULTURAL HIST,3,null,null,null,null,
ASTR,101,BASIC ASTRONOMY,3,null,null,null,null,
ASTR,102,OBSERVATIONAL ASTRONOMY,1,null,null,null,null,
ASTR,104,INTRO GALAXIES AND COSMOLOGY,3,null,null,null,null,
ASTR,109,BIG BANG AND BLACK HOLES,3,null,null,null,null,
ASTR,111,OVERVIEW OF MODERN ASTRO,4,null,null,null,null,
ASTR,291,RESEARCH,0,null,null,null,null,
ASTR,314,SURVEY OF ASTRONOMY,3,null,null,null,null,
ASTR,403,EXTRAGALACTIC ASTRONOMY,3,null,null,null,null,
ASTR,420,ADV ASTROPHYSICAL RESEARCH,3,null,null,null,null,
ASTR,491,RESEARCH,0,null,null,null,null,
ASTR,601,EXTRAGALACTIC ASTRONOMY,3,null,null,null,null,
ASTR,604,COSMOLOGY,3,null,null,null,null,
ASTR,681,SEMINAR,1,null,null,null,null,
ASTR,685,DIRECTED STUDIES,1,null,null,null,null,
ASTR,689,SPTP: DARK MATTER PERSPECTIVE,1,null,null,null,null,
ASTR,691,RESEARCH,1,null,null,null,null,
ATMO,201,WEATHER & CLIMATE,3,null,null,null,null,
ATMO,202,WEATHER & CLIMATE LABORATORY,1,null,null,null,null,
ATMO,203,WEATHER FORECASTING LAB,1,null,null,null,null,
ATMO,210,CLIMATE CHANGE,3,null,null,null,null,
ATMO,291,RESEARCH,0,null,null,null,null,
ATMO,321,COMP APP ATMOS SCIENCE,3,null,null,null,null,
ATMO,324,PHYS & REGNL CLIMATOLOGY,3,null,null,null,null,
ATMO,352,SEVERE WEA MESO FORECAST,3,null,null,null,null,
ATMO,370,HIGH IMPACT EXPER METEOR: AUS,1,null,null,null,null,
ATMO,435,SYNOPTIC-DYNAMIC METR,3,null,null,null,null,
ATMO,441,SATELLITE MET REM SENS,3,null,null,null,null,
ATMO,444,SCI & POLITICS CLIM CHG,3,null,null,null,null,
ATMO,455,NUMERICAL WEA PREDICTION,3,null,null,null,null,
ATMO,456,PRAC WEATHER FORECASTING,3,null,null,null,null,
ATMO,461,BROADCAST METEOROLOGY,1,null,null,null,null,
ATMO,463,AIR QUALITY,3,null,null,null,null,
ATMO,491,RESEARCH,0,null,null,null,null,
ATMO,611,ATMOSPHERIC DYNAMICS II,3,null,null,null,null,
ATMO,612,ATMOSPHERIC PHYSICS II,3,null,null,null,null,
ATMO,613,ADV ATMOSPHERIC CHEM,3,null,null,null,null,
ATMO,645,CLOUD AND PRECIP PHYSICS,3,null,null,null,null,
ATMO,681,SEMINAR,1,null,null,null,null,
ATMO,689,SPTP: NUMERICAL WEATHER PREDIC,3,null,null,null,null,
ATMO,691,RESEARCH,1,null,null,null,null,
ATTR,202,FIELD EXPERIENCE IN ATTR II,1,null,null,null,null,
ATTR,302,FIELD EXPERIENCE IN ATTR II,1,null,null,null,null,
ATTR,643,CLIN DECIS EVD BASED PRAC II,1,null,null,null,null,
ATTR,646,TRANSITION TO PRACTICE,1,null,null,null,null,
ATTR,653,CLIN EDUC III,2,null,null,null,null,
ATTR,656,CLIN EDUC VI,2,null,null,null,null,
ATTR,664,CLIN EXAM & DIAG UE SP & HEAD,4,null,null,null,null,
ATTR,671,HLTH ADMIN MGMT & DELIV STRAT,3,null,null,null,null,
ATTR,672,PROF PREP & ISSUES AT TR,3,null,null,null,null,
ATTR,676,PERFORMACE ENHANCEMENT SPORT,3,null,null,null,null,
ATTR,677,RESEARCH CAPSTONE,3,null,null,null,null,
BAEN,301,BIO & AG ENGR FUND I,3,null,null,null,null,
BAEN,320,ENGR THERMODYNAMICS,3,null,null,null,null,
BAEN,365,UNIT OPS BIOL & AGR ENGR,3,null,null,null,null,
BAEN,366,TRANSPORT PROC BIOL SYS,3,null,null,null,null,
BAEN,370,MEAS CTRL BIO & AG PROC,3,null,null,null,null,
BAEN,399,PROFESSIONAL DEVELOPMENT,0,null,null,null,null,
BAEN,412,HYDRAULIC POWER,3,null,null,null,null,
BAEN,420,FOOD RHEOLOGY,3,null,null,null,null,
BAEN,427,ENGR ASPECTS PACKAGING,3,null,null,null,null,
BAEN,431,FUNDAMENTALS IN BIOSEPARATIONS,3,null,null,null,null,
BAEN,460,PRIN OF ENVIRO HYDROLOGY,3,null,null,null,null,
BAEN,465,DES BIOL WASTE TREAT SYS,3,null,null,null,null,
BAEN,468,SOIL & WATER CONS ENGR,3,null,null,null,null,
BAEN,477,AIR POLLUTION ENGINEERIN,3,null,null,null,null,
BAEN,480,BIOL & AGR ENGR DES II,3,null,null,null,null,
BAEN,489,SPTP: DEEP LRN IN AG NAT RESC,3,null,null,null,null,
BAEN,491,RESEARCH,0,null,null,null,null,
BAEN,627,ENGR ASPECTS PACKAGING,3,null,null,null,null,
BAEN,631,BIOPRCS SEP BIOTEC,3,null,null,null,null,
BAEN,642,WEF NEXUS SUST RES MGMT,3,null,null,null,null,
BAEN,651,GEOG INFO SYS RES MGMT,3,null,null,null,null,
BAEN,652,ADVANCED TOPICS IN GIS,3,null,null,null,null,
BAEN,662,STAT METHODS BIO AG ENGR,3,null,null,null,null,
BAEN,665,DES BIOL WASTE TREAT SYS,3,null,null,null,null,
BAEN,672,SMALL WATERSHED HYDROLGY,3,null,null,null,null,
BAEN,674,VADOSE ZONE HYDROLOGY,3,null,null,null,null,
BAEN,685,DIRECTED STUDIES,1,null,null,null,null,
BAEN,689,Deep Learning in Agriculture a,3,null,null,null,null,
BAEN,691,RESEARCH,1,null,null,null,null,
BEFB,425,STUDENT TEACHING BESL,3,null,null,null,null,
BEFB,426,EFFECT INSTR HISP STUDNT,3,null,null,null,null,
BEFB,470,BILING ASSESS & MONITORING,3,null,null,null,null,
BEFB,476,CONTENT AREA INSTRUCTION,3,null,null,null,null,
BESC,201,INTRO BIOENVIRON SCI,3,null,null,null,null,
BESC,204,MOLDS AND MUSHROOMS,3,null,null,null,null,
BESC,357,BIOTECH BIOFUEL BIOPROD,3,null,null,null,null,
BESC,402,MICROBIAL PROC BIOREM,3,null,null,null,null,
BESC,403,SAMPLING & ENVIR MONITOR,3,null,null,null,null,
BESC,431,BIOENVIRONMENTAL DATA ANALYSIS,3,null,null,null,null,
BESC,481,SEMINAR,1,null,null,null,null,
BESC,484,FIELD EXPERIENCE,1,null,null,null,null,
BESC,491,RESEARCH,1,null,null,null,null,
BESL,610,HISP BILING ASSESS/MONIT,3,null,null,null,null,
BESL,612,CONT AREA INST HISP/BIL,3,null,null,null,null,
BESL,615,TEACHER ACTION RESEARCH,3,null,null,null,null,
BESL,617,EVAL PROG WITH LANG MINO,3,null,null,null,null,
BESL,683,FIELD PRACTICUM IN,1,null,null,null,null,
BESL,685,DIRECTED STUDIES,1,null,null,null,null,
BESL,691,RESEARCH,1,null,null,null,null,
BICH,303,ELEMENTS OF BIOL CHEM,3,null,null,null,null,
BICH,404,BIOCHEMICAL CALCULATIONS,2,null,null,null,null,
BICH,406,MOLEC MECH CELL INTERACTIONS,3,null,null,null,null,
BICH,409,PRINCIPLES OF BIOCHEMISTRY,3,null,null,null,null,
BICH,410,COMPREHEN BIOCHEM I,3,null,null,null,null,
BICH,411,COMPREHEN BIOCHEM II,3,null,null,null,null,
BICH,412,BIOCHEM LAB I,1,null,null,null,null,
BICH,414,BIOCHEMICAL TECH I,2,null,null,null,null,
BICH,420,BIOETHICS,3,null,null,null,null,
BICH,431,MOLECULAR GENETICS,3,null,null,null,null,
BICH,432,MOLECULAR GENETICS LAB,2,null,null,null,null,
BICH,440,BIOCHEMISTRY I,3,null,null,null,null,
BICH,441,BIOCHEMISTRY II,3,null,null,null,null,
BICH,464,BACTERIOPHAGE GENOMICS,3,null,null,null,null,
BICH,489,SPTP: MECH OF CELL DIVISION,1,null,null,null,null,
BICH,491,RESEARCH,0,null,null,null,null,
BICH,673,GENE EXPRESSION,1,null,null,null,null,
BICH,674,PROT FOLDING & STABILITY,1,null,null,null,null,
BICH,676,BACTERIOPHAGE BIOLOGY,1,null,null,null,null,
BICH,678,METAL IONS,1,null,null,null,null,
BICH,685,DIRECTED STUDIES,1,null,null,null,null,
BICH,689,SPTP: MECH OF CELL DIVISION,1,null,null,null,null,
BICH,690,THEORY OF BIOCHEM RES,2,null,null,null,null,
BICH,691,RESEARCH,1,null,null,null,null,
BICH,697,TEACHING BIOCHEM LABS,1,null,null,null,null,
BIMS,110,ONE HEALTH IN ACTION,1,null,null,null,null,
BIMS,125,ANIMALS IN SOCIETY,0,null,null,null,null,
BIMS,289,SPTP: PERSPECTIVES IN BIMS,1,null,null,null,null,
BIMS,291,RESEARCH,0,null,null,null,null,
BIMS,320,BIOMEDICAL GENETICS,3,null,null,null,null,
BIMS,380,EQUINE ASST ACTIVIT & THERAP,3,null,null,null,null,
BIMS,421,ADVANCED HUMAN GENETICS,3,null,null,null,null,
BIMS,481,SEMINAR,1,null,null,null,null,
BIMS,484,INTERNSHIP,0,null,null,null,null,
BIMS,485,DIRECTED STUDIES,0,null,null,null,null,
BIMS,489,SPTP: PEER TEACHING IN BIMS,3,null,null,null,null,
BIMS,491,RESEARCH,0,null,null,null,null,
BIOL,100,HORIZONS IN BIOLOGY,0,null,null,null,null,
BIOL,107,ZOOLOGY,4,null,null,null,null,
BIOL,111,INTRODUCTORY BIOLOGY I,4,null,null,null,null,
BIOL,112,INTRO BIOLOGY II,4,null,null,null,null,
BIOL,113,ESSENTIALS IN BIOLOGY,3,null,null,null,null,
BIOL,206,INTRO MICROBIOLOGY,4,null,null,null,null,
BIOL,213,MOLECULAR CELL BIOL,3,null,null,null,null,
BIOL,214,GENES ECOLOGY EVOLUTION,3,null,null,null,null,
BIOL,291,RESEARCH,0,null,null,null,null,
BIOL,302,CAREERS IN BIOLOGY,1,null,null,null,null,
BIOL,319,INTEGRATED HUM AN/PHY I,4,null,null,null,null,
BIOL,320,INTEGRATED HUM AN/PH II,4,null,null,null,null,
BIOL,335,INVERTEBRATE ZOOLOGY,4,null,null,null,null,
BIOL,351,FUND OF MICROBIOL,4,null,null,null,null,
BIOL,357,ECOLOGY,3,null,null,null,null,
BIOL,388,PRNCPLS OF ANML PHSLGY,4,null,null,null,null,
BIOL,401,CRITICAL WRITING IN BIOL,1,null,null,null,null,
BIOL,402,COMM BIOLOGY RESEARCH PUBLIC,1,null,null,null,null,
BIOL,403,MEDICAL NARRATIVES,1,null,null,null,null,
BIOL,406,BACTERIAL GENETICS,3,null,null,null,null,
BIOL,407,BIOLOGICAL CLOCKS,3,null,null,null,null,
BIOL,413,CELL BIOLOGY,3,null,null,null,null,
BIOL,414,DEVELOPMENTAL BIOLOGY,3,null,null,null,null,
BIOL,428,CELLULAR NEUROSCIENCE,3,null,null,null,null,
BIOL,430,BIOLOGICAL IMAGING,4,null,null,null,null,
BIOL,438,BACTERIAL PHYSIOLOGY,3,null,null,null,null,
BIOL,443,EARLY STGS ANIM EVOL,3,null,null,null,null,
BIOL,444,NEURAL DEVELOPMENT,3,null,null,null,null,
BIOL,445,BIOLOGY OF VIRUSES,3,null,null,null,null,
BIOL,450,GENOMICS,4,null,null,null,null,
BIOL,451,BIOINFORMATICS,3,null,null,null,null,
BIOL,454,IMMUNOLOGY,3,null,null,null,null,
BIOL,456,MEDICAL MICROBIOLOGY,3,null,null,null,null,
BIOL,461,ANTIMICROBIAL AGENTS,1,null,null,null,null,
BIOL,484,INTERNSHIP,0,null,null,null,null,
BIOL,489,SPTP: SP TP: BIOL THRU FILM,3,null,null,null,null,
BIOL,491, RESEARCH,0,null,null,null,null,
BIOL,492,BIOMEDICAL THERAPEUTICS DEVL,1,null,null,null,null,
BIOL,495,CPSTONE RSCH COMM LIFESC,2,null,null,null,null,
BIOL,496,ETHICS IN BIOLOGICAL RESEARCH,1,null,null,null,null,
BIOL,601,BIOLOGICAL CLOCKS,3,null,null,null,null,
BIOL,606,MICROBIAL GENETICS,3,null,null,null,null,
BIOL,608,LIGHT MICROSCOPY,3,null,null,null,null,
BIOL,609,MOLECULAR TOOLS BIOLOGY,3,null,null,null,null,
BIOL,628,PRINC NEURO II,3,null,null,null,null,
BIOL,635,PLANT MOLECULAR BIOLOGY,3,null,null,null,null,
BIOL,644,NEURAL DEVELOPMENT,3,null,null,null,null,
BIOL,661,ANTIMICROBIAL AGENTS,1,null,null,null,null,
BIOL,681,SEMINAR: SENSORY ECOLOGY,1,null,null,null,null,
BIOL,682,COMM BIOLOGICAL SCIENCE,1,null,null,null,null,
BIOL,685,DIRECTED STUDIES,1,null,null,null,null,
BIOL,686,BIOMEDICAL THERAPEUTICS DEV,1,null,null,null,null,
BIOL,691,RESEARCH,1,null,null,null,null,
BIOL,696,ETHICS AND RESP RESEARCH,1,null,null,null,null,
BIOT,645,BIOTECHNOLOGY WRITING,3,null,null,null,null,
BIOT,684,DIRECTED PROF INTERNSHIP,4,null,null,null,null,
BIOT,685,DIRECTED STUDIES,1,null,null,null,null,
BMEN,201,PROF DEVELOPMENT ESSENTIALS,3,null,null,null,null,
BMEN,207,COMPUTING FOR BMEN,3,null,null,null,null,
BMEN,250,BIOSTATS & DATA VISUALIZAT,3,null,null,null,null,
BMEN,253,DISCOVER BMEN DESIGN THINKING,1,null,null,null,null,
BMEN,254,BMEN DESIGN I,1,null,null,null,null,
BMEN,291,RESEARCH,0,null,null,null,null,
BMEN,311,IMAGING LIVING SYSTEMS,3,null,null,null,null,
BMEN,321,CIRCUITS, SIGNALS, & SYSTEMS,3,null,null,null,null,
BMEN,341,BIOTRANSPORT,3,null,null,null,null,
BMEN,343,BMEN MATERIALS,3,null,null,null,null,
BMEN,344,BIOL INTERACTIONS & TESTING,3,null,null,null,null,
BMEN,351,BIOMED & HLTH DATA SCIENCE,3,null,null,null,null,
BMEN,354,BMEN DESIGN III,2,null,null,null,null,
BMEN,361,BMEN MECHANICS,3,null,null,null,null,
BMEN,399,ENGR PROFESSIONAL DEVELOPMENT,0,null,null,null,null,
BMEN,401,PRINC BIO CONTROL SYS,3,null,null,null,null,
BMEN,404,FDA GOOD LAB/CLINIC PRACT,3,null,null,null,null,
BMEN,422,BIOELECTROMAGNETISM,3,null,null,null,null,
BMEN,431,BIOMOLECULAR ENGINEERING,3,null,null,null,null,
BMEN,454,ANALYSIS & DESIGN II,3,null,null,null,null,
BMEN,458,MOTION BIOMECHANICS,3,null,null,null,null,
BMEN,463,SOFT TISSUE MECHANICS,3,null,null,null,null,
BMEN,469,ENTREPREN PATHWAYS MED DEVICES,3,null,null,null,null,
BMEN,471,NUMER METHODS IN BMEN,3,null,null,null,null,
BMEN,480,BMED ENGR OF TISSUES,3,null,null,null,null,
BMEN,481,SEMINAR,0,null,null,null,null,
BMEN,483,POLYMERIC BIOMATRL SYNTH,3,null,null,null,null,
BMEN,486,BIOMED NANOTECHNOLOGY,3,null,null,null,null,
BMEN,487,DRUG DELIVERY,3,null,null,null,null,
BMEN,489,SPTP: CANCER BIOENGINEERING,3,null,null,null,null,
BMEN,491,RESEARCH,3,null,null,null,null,
BMEN,604,FDA GOOD LAB/CLINIC PRACT,3,null,null,null,null,
BMEN,631,BIOMOLECULAR ENGINEERING,3,null,null,null,null,
BMEN,636,PATHOPHYS DISEASE IMPLANT DEV,3,null,null,null,null,
BMEN,658,MOTION BIOMECHANICS,3,null,null,null,null,
BMEN,663,SOFT TISSUE MECHANICS,3,null,null,null,null,
BMEN,669,ENTREPREN PATHWAYS MED DEVICES,3,null,null,null,null,
BMEN,674,COMMUNICATIONS IN BIOMED,3,null,null,null,null,
BMEN,681,SEMINAR,1,null,null,null,null,
BMEN,683,POLYMERIC BIOMATRL SYNTH,3,null,null,null,null,
BMEN,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
BMEN,685,DIRECTED STUDIES,1,null,null,null,null,
BMEN,686,BIOMED NANOTECHNOLOGY,3,null,null,null,null,
BMEN,689,SPTP: BIOENG CELLULAR SYSTEMS,3,null,null,null,null,
BMEN,691,RESEARCH,1,null,null,null,null,
BUAD,620,BUSINESS COMMUNICATION,2,null,null,null,null,
BUAD,679,LEADERSHIP DEVELOPMENT,2,null,null,null,null,
BUAD,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
BUAD,689,SPTP: CONTEMPORARY BUSINESS,2,null,null,null,null,
BUAD,693,PROFESSIONAL STUDY,3,null,null,null,null,
BUAD,710,ETHIC DECSN MAKING AND CONDUCT,2,null,null,null,null,
BUAD,715,INTL BUSINESS ENVIRONMENT,2,null,null,null,null,
BUSH,141,BUSH UG SUCCESS HUB,3,null,null,null,null,
BUSH,285,DIRECTED STUDIES,1,null,null,null,null,
BUSH,300,BUSH SCHOOL STUDY ABROAD: IN-A,0,null,null,null,null,
BUSH,485,DIRECTED STUDIES,0,null,null,null,null,
BUSH,631,QUANT METH PUB MGMT I,3,null,null,null,null,
BUSH,632,QUANT METH PUB MGMT II,3,null,null,null,null,
BUSH,635,QUANT METH II POLICY EMP,3,null,null,null,null,
BUSN,101,FRESHMAN BUSN INITIATIVE,3,null,null,null,null,
BUSN,203,STATISTICAL METHODS BUS,3,null,null,null,null,
BUSN,206,EMERGING BUSINESS TECH ENVRN,3,null,null,null,null,
BUSN,208,BUSINESS APP DEVELOPMENT,3,null,null,null,null,
BUSN,209,BUSINESS TECH EXPERIENCE,3,null,null,null,null,
BUSN,225,BUSINESS COMPETENCY,3,null,null,null,null,
BUSN,289,SPTP: ACADEMIC SUCCESS COURSE,3,null,null,null,null,
BUSN,299,PROF & HIGH IMPACT EXPER,0,null,null,null,null,
BUSN,392,CO-OP ED IN BUSINESS,2,null,null,null,null,
BUSN,401,BUSINESS FELLOWS I,3,null,null,null,null,
BUSN,403,TRANSFORM LEADER PORTFOLIO,3,null,null,null,null,
BUSN,404,BUSINESS CAPSTONE,3,null,null,null,null,
BUSN,432,STRATEGIC PHILANTHROPY,3,null,null,null,null,
BUSN,484,INTERNSHIP,0,null,null,null,null,
BUSN,489,SPTP: AGGIES IN CONSULTING,3,null,null,null,null,
CARC,101,CULTURAL SOCIAL ISSUES ENVIRON,3,null,null,null,null,
CARC,301,FLD STUDY DESIGN INNOV: ESP,6,null,null,null,null,
CARC,311,FLD STUDY DESIGN COMM: ESP,3,null,null,null,null,
CARC,331,FLD STUDY DESIGN PHIL: ESP,3,null,null,null,null,
CARC,481,SEMINAR,0,null,null,null,null,
CARC,602,RESEARCH METHODS,3,null,null,null,null,
CARC,698,WRITING FOR PUBLICATION,3,null,null,null,null,
CEHD,300,CEHD STUDY ABROAD,0,null,null,null,null,
CHEM,107,GEN CHEM FOR ENGINEERS,3,null,null,null,null,
CHEM,117,GEN CHEM FOR ENGR LAB,1,null,null,null,null,
CHEM,119,FUND OF CHEMISTRY I,4,null,null,null,null,
CHEM,120,FUND OF CHEMISTRY II,4,null,null,null,null,
CHEM,222,ELEM OF ORG & BIOL CHEM,3,null,null,null,null,
CHEM,227,ORGANIC CHEMISTRY I,3,null,null,null,null,
CHEM,228,ORGANIC CHEMISTRY II,3,null,null,null,null,
CHEM,234,ORG SYN & ANALYSIS,3,null,null,null,null,
CHEM,237,ORGANIC CHEMISTRY LAB,1,null,null,null,null,
CHEM,238,ORGANIC CHEMISTRY LAB,1,null,null,null,null,
CHEM,242,ELEM ORGANIC CHEM LAB,1,null,null,null,null,
CHEM,257,ORG CHEM I STR FUNC,4,null,null,null,null,
CHEM,258,ORG CHEM II REACT APPS,4,null,null,null,null,
CHEM,285,DIRECTED STUDIES,1,null,null,null,null,
CHEM,291,RESEARCH,0,null,null,null,null,
CHEM,315,FUND. OF QUANT. ANALYSIS,3,null,null,null,null,
CHEM,318,QUANT ANALYSIS LAB,1,null,null,null,null,
CHEM,322,PHYSICAL CHEMISTRY,3,null,null,null,null,
CHEM,325,PHYSICAL CHEM LAB I,1,null,null,null,null,
CHEM,326,PHYSICAL CHEM LAB II,1,null,null,null,null,
CHEM,327,PHYSICAL CHEM I,3,null,null,null,null,
CHEM,328,PHYSICAL CHEM II,3,null,null,null,null,
CHEM,362,DESCRIP INORGANIC CHEM,3,null,null,null,null,
CHEM,415,ANALYTICAL CHEMISTRY,3,null,null,null,null,
CHEM,433,ADV INORG CHEM LAB,2,null,null,null,null,
CHEM,434,ANALY INSTRUM LAB,2,null,null,null,null,
CHEM,446,ORGANIC CHEMISTRY III,3,null,null,null,null,
CHEM,481,SEMINAR,2,null,null,null,null,
CHEM,483,GREEN CHEMISTRY,3,null,null,null,null,
CHEM,484,INTERNSHIP,0,null,null,null,null,
CHEM,491,RESEARCH,0,null,null,null,null,
CHEM,616,ORGANOMET ORGANIC SYNTH,3,null,null,null,null,
CHEM,619,ANALYTICAL SPECTROSOPY,3,null,null,null,null,
CHEM,627,PRIN OF BIOLOGICAL CHEM,3,null,null,null,null,
CHEM,634,PHYS METH IN INORG CHM,3,null,null,null,null,
CHEM,635,INTRO X-RAY DIFFR METHDS,3,null,null,null,null,
CHEM,641,STRUC INORGANIC CHEM,3,null,null,null,null,
CHEM,672,BIOORG REACT MECHANSMS,3,null,null,null,null,
CHEM,681,SEMINAR,1,null,null,null,null,
CHEM,682,DEPT RESEARCH SEMINAR,1,null,null,null,null,
CHEM,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
CHEM,685,DIRECTED STUDIES,1,null,null,null,null,
CHEM,689,SPTP: ADVANCE POLYMER CHEM,3,null,null,null,null,
CHEM,690,THEORY OF CHEM RESRCH,3,null,null,null,null,
CHEM,691,RESEARCH,1,null,null,null,null,
CHEM,695,FRONTIERS IN CHEM RES,1,null,null,null,null,
CHEM,697,METHODS TEACH CHEM LAB,1,null,null,null,null,
CHEN,201,ELEMENTARY CHEMICAL ENGR LAB,1,null,null,null,null,
CHEN,204,ELEMENTARY CHEM ENGR,3,null,null,null,null,
CHEN,205,CHEM ENGR THERMO I,3,null,null,null,null,
CHEN,291,RESEARCH,1,null,null,null,null,
CHEN,304,CHEM ENGR FLUID OPS,3,null,null,null,null,
CHEN,320,CHEN ANALYSIS,3,null,null,null,null,
CHEN,322,CHEM ENGR MATERIALS,3,null,null,null,null,
CHEN,323,CHEM ENGR HEAT OPS,3,null,null,null,null,
CHEN,324,CHEM ENGR MASS OPS,3,null,null,null,null,
CHEN,354,CHEM ENGR THERMO II,3,null,null,null,null,
CHEN,364,KINETICS & REACTOR DESIGN,3,null,null,null,null,
CHEN,374,CHEN PROCESS INDUSTRIES,2,null,null,null,null,
CHEN,399,MID-CURR PROF DEVELOPMENT,0,null,null,null,null,
CHEN,425,PROCESS INTEG SIM ECON,3,null,null,null,null,
CHEN,426,CHEM ENGR PLANT DESIGN,3,null,null,null,null,
CHEN,432,CHEMICAL ENGR LAB I,2,null,null,null,null,
CHEN,433,CHEMICAL ENGR LAB II,2,null,null,null,null,
CHEN,451,INTRO TO POLYMER ENGR,3,null,null,null,null,
CHEN,455,PROCESS SAFETY ENGR,3,null,null,null,null,
CHEN,456,ADV CHEM PROCESS OPT I,3,null,null,null,null,
CHEN,460,QRISK ANLYSIS SAFETY ENG,3,null,null,null,null,
CHEN,461,PROCESS DYNAMICS & CNTRL,3,null,null,null,null,
CHEN,475,MICROELECTRON PROC ENGR,3,null,null,null,null,
CHEN,478,ADV PROC ECON & FINC FOR CHEM,3,null,null,null,null,
CHEN,481,SEMINAR,1,null,null,null,null,
CHEN,482,BIOPROCESS ENGINEERING,3,null,null,null,null,
CHEN,489,SPTP: CHEMICAL AND BIOLOGICAL,3,null,null,null,null,
CHEN,491,RESEARCH,2,null,null,null,null,
CHEN,624,CHE KINETICS & REACT DSG,3,null,null,null,null,
CHEN,629,TRANSPORT PHENOMENA,3,null,null,null,null,
CHEN,641,POLYMER ENGINEERING,3,null,null,null,null,
CHEN,655,PROCESS SAFETY ENGR,3,null,null,null,null,
CHEN,656,ADV PROCESS CHEM OPT I,3,null,null,null,null,
CHEN,660,RISK ENGINEERING,3,null,null,null,null,
CHEN,675,MICROELECTRON PROC ENGR,3,null,null,null,null,
CHEN,681,SEMINAR,0,null,null,null,null,
CHEN,684,PROFESSIONAL INTERNSHIP: IN-AB,1,null,null,null,null,
CHEN,685,DIRECTED STUDIES,1,null,null,null,null,
CHEN,689,SPTP: CHEMICAL AND BIOLOGICAL,3,null,null,null,null,
CHEN,691,RESEARCH,1,null,null,null,null,
CHEN,695,GRAD MENTORING SEMINAR I,1,null,null,null,null,
CHEN,696,GRAD MENTORING SEMINAR II,1,null,null,null,null,
CHIN,102,BEGINNING CHINESE II,4,null,null,null,null,
CHIN,202,INTERMEDIATE CHINESE II,3,null,null,null,null,
CHIN,302,READING & COMPOSITION II,3,null,null,null,null,
CHIN,465,CHINESE FILM,3,null,null,null,null,
CLAS,102,BEGIN CLAS GREEK II,4,null,null,null,null,
CLAS,122,BEGINNING LATIN II,4,null,null,null,null,
CLAS,222,INTERMEDIATE LATIN II,3,null,null,null,null,
CLAS,250,GREEK & ROMAN CIVILIZ,3,null,null,null,null,
CLAS,311,ADV GREEK NEW TESTAMENT,3,null,null,null,null,
CLAS,330,WOMEN ANCNT GREECE ROME,3,null,null,null,null,
CLAS,352,GREEK & ROMAN DRAMA,3,null,null,null,null,
CLAS,429,ROMAN EMPIRE TRANSFORMATIONS,3,null,null,null,null,
CLAS,485,DIRECTED STUDIES,0,null,null,null,null,
CLAS,491,RESEARCH,0,null,null,null,null,
